"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"ENSEMBL_ID"	"ENSEMBL"	"SYMBOL"
"32"	3303.54090653622	1.48508190929475	0.324989883253825	4.56962504317363	4.8859757828013e-06	0.000205339373482166	"ENSG00000012124"	"ENSG00000012124"	"CD22"
"33"	7735.54090280167	0.757611015816601	0.202007441693673	3.75041141784001	0.000176544665794085	0.00378433941837686	"ENSG00000013810"	"ENSG00000013810"	"TACC3"
"34"	66.8138195673548	-1.47590147821365	0.397070680141561	-3.71697421146147	0.000201623014689606	0.00420908146982189	"ENSG00000015520"	"ENSG00000015520"	"NPC1L1"
"35"	2153.75684409706	-1.43107146699278	0.27328334453628	-5.23658501553063	1.63574913235813e-07	1.19517629498289e-05	"ENSG00000016402"	"ENSG00000016402"	"IL20RA"
"36"	195.502167850826	-1.27234755481959	0.321311258963661	-3.95985985341237	7.49937607739726e-05	0.00192074767363089	"ENSG00000019505"	"ENSG00000019505"	"SYT13"
"37"	5096.37731905881	-1.00130195386691	0.290211806736896	-3.45024540912178	0.000560077161907214	0.0096490133674356	"ENSG00000021300"	"ENSG00000021300"	"PLEKHB1"
"38"	682.759231120517	0.836722642307409	0.241147304876698	3.46975738640428	0.000520928680905762	0.00912750752642427	"ENSG00000024526"	"ENSG00000024526"	"DEPDC1"
"39"	3739.51746127109	-0.793241221337639	0.195689773943926	-4.05356501441377	5.04429725606381e-05	0.00137906200766918	"ENSG00000027001"	"ENSG00000027001"	"MIPEP"
"40"	65.1266387808572	-2.03718657854622	0.462211105037995	-4.40748081632258	1.04579860051088e-05	0.000381094305208952	"ENSG00000027644"	"ENSG00000027644"	"INSRR"
"41"	4289.25489623088	-0.809322806437758	0.192734024666659	-4.1991693362784	2.67895927729542e-05	0.000825701604937852	"ENSG00000032742"	"ENSG00000032742"	"IFT88"
"42"	9943.65493141533	-1.9829094150015	0.266433992314009	-7.44240401827002	9.88692920081682e-14	1.60100504664248e-10	"ENSG00000034239"	"ENSG00000034239"	"EFCAB1"
"43"	621.679296292183	1.12269825647823	0.274535209393965	4.08945089031231	4.32395601479793e-05	0.00122157061583908	"ENSG00000035499"	"ENSG00000035499"	"DEPDC1B"
"44"	604.214891926302	1.56245479714096	0.210085821315564	7.43722154763623	1.02825022803594e-13	1.60100504664248e-10	"ENSG00000035720"	"ENSG00000035720"	"STAP1"
"45"	2311.32668022101	-1.65586078366094	0.333054911676888	-4.97173506712119	6.63563436691825e-07	3.91448037202546e-05	"ENSG00000036672"	"ENSG00000036672"	"USP2"
"46"	21115.7077251355	-1.01960388529592	0.164898273496591	-6.18322959771317	6.28032670027057e-10	1.5321868224355e-07	"ENSG00000039068"	"ENSG00000039068"	"CDH1"
"47"	7628.78654053323	-1.71011702315113	0.316929155220516	-5.3958968273564	6.81821194136694e-08	5.78257345727157e-06	"ENSG00000039139"	"ENSG00000039139"	"DNAH5"
"48"	7005.03891643246	-1.48556326946475	0.337757668090665	-4.39831100760082	1.09096569153571e-05	0.000392240897572025	"ENSG00000039537"	"ENSG00000039537"	"C6"
"49"	1442.08380623006	-0.59014933436041	0.172661234653612	-3.41796081525972	0.000630921896240295	0.0105844869166466	"ENSG00000042317"	"ENSG00000042317"	"SPATA7"
"50"	55.7750255352266	-1.52115758322883	0.448696762763879	-3.39016839314555	0.000698497033716324	0.0114461999005453	"ENSG00000042781"	"ENSG00000042781"	"USH2A"
"51"	3218.24550184578	-0.580134962232484	0.176466060064232	-3.28751580910981	0.00101075513857796	0.0152984326652904	"ENSG00000046604"	"ENSG00000046604"	"DSG2"
"52"	10302.5991770515	-1.23592600459458	0.264872446768346	-4.66611767163349	3.06943963895681e-06	0.000141834716414588	"ENSG00000047578"	"ENSG00000047578"	"KIAA0556"
"53"	437.796981684703	-1.44911904898994	0.23161041364772	-6.25670938610753	3.93185101620961e-10	1.09976289864342e-07	"ENSG00000047597"	"ENSG00000047597"	"XK"
"54"	5779.24235605027	-1.09245129644855	0.257234273203327	-4.24691190191843	2.16737132373203e-05	0.000690966618688789	"ENSG00000048342"	"ENSG00000048342"	"CC2D2A"
"55"	272.078196912354	2.18867503392105	0.365850917515066	5.98242324711655	2.19842113099871e-09	4.03109219867458e-07	"ENSG00000048462"	"ENSG00000048462"	"TNFRSF17"
"56"	8743.61876847329	-0.723904569340899	0.212486150983903	-3.40683176757123	0.000657216223750819	0.010930063922206	"ENSG00000048540"	"ENSG00000048540"	"LMO3"
"57"	142.665629673567	-1.51668249377927	0.336634543667768	-4.5054273909457	6.62394863643312e-06	0.000265215901732457	"ENSG00000050030"	"ENSG00000050030"	"NEXMIF"
"58"	3117.17182845831	-1.22450448524899	0.321395541324259	-3.80996102249462	0.000138988702410906	0.00314807770653434	"ENSG00000050438"	"ENSG00000050438"	"SLC4A8"
"59"	947.603631966333	0.874558246511515	0.253522740566447	3.44962445797756	0.000561366895533404	0.00966544867740169	"ENSG00000051180"	"ENSG00000051180"	"RAD51"
"60"	802.510093759951	0.897601727369273	0.2239375466796	4.00826811170492	6.11656570628569e-05	0.00162438831690547	"ENSG00000051341"	"ENSG00000051341"	"POLQ"
"61"	1528.31995335916	-0.642289726016863	0.211988720468818	-3.02982972205514	0.00244691651143471	0.0304947133592007	"ENSG00000054392"	"ENSG00000054392"	"HHAT"
"62"	10941.1893905483	-0.66676543209185	0.231533017493607	-2.87978552393833	0.00397945782913368	0.0435754369095749	"ENSG00000054793"	"ENSG00000054793"	"ATP9A"
"63"	17030.0506556831	0.941944183605447	0.277273048967182	3.39717180271976	0.000680862058381942	0.0112067792662661	"ENSG00000055332"	"ENSG00000055332"	"EIF2AK2"
"64"	1170.35748812157	-0.841094453993804	0.250015222686932	-3.36417296896765	0.000767734109933796	0.012361034427726	"ENSG00000056998"	"ENSG00000056998"	"GYG2"
"65"	3238.216644132	0.8144412417973	0.285912478146504	2.84856836986308	0.00439164162319202	0.0469317628015861	"ENSG00000057657"	"ENSG00000057657"	"PRDM1"
"66"	11924.238026522	-0.910034879645473	0.26944251587414	-3.37747321239593	0.000731550780987149	0.0118647233143989	"ENSG00000058085"	"ENSG00000058085"	"LAMC2"
"67"	4137.24796625899	1.07590633673217	0.300794315440425	3.57688387547091	0.000347714546499545	0.006598553964818	"ENSG00000058335"	"ENSG00000058335"	"RASGRF1"
"68"	17317.0535869781	0.755151008502171	0.238642043762683	3.1643670017054	0.00155420677445685	0.02153152291774	"ENSG00000059378"	"ENSG00000059378"	"PARP12"
"69"	6111.39265162811	0.585495166426078	0.150718191244837	3.88470138601226	0.000102455737439818	0.00247026446349873	"ENSG00000059758"	"ENSG00000059758"	"CDK17"
"70"	10527.9331125513	0.775677859411135	0.259561282932319	2.98841896082551	0.00280424856497487	0.0335391390479836	"ENSG00000059804"	"ENSG00000059804"	"SLC2A3"
"71"	6428.14168248185	0.747156606743949	0.213351417845303	3.50199972556873	0.000461780094346695	0.00827753758160191	"ENSG00000061918"	"ENSG00000061918"	"GUCY1B1"
"72"	1021.15372898194	-0.845897349232693	0.262797670897752	-3.21881600526745	0.0012872105155928	0.0185281081614427	"ENSG00000063127"	"ENSG00000063127"	"SLC6A16"
"73"	4107.38845834462	-1.32943036522269	0.29523403198021	-4.50297127436785	6.70099441060172e-06	0.000267928093183892	"ENSG00000064199"	"ENSG00000064199"	"SPA17"
"74"	1963.64272030185	-0.951414701274645	0.216929427600256	-4.38582589646552	1.1554651665094e-05	0.000408642889600401	"ENSG00000064309"	"ENSG00000064309"	"CDON"
"75"	2192.44394617277	-0.731962996386239	0.211805794293113	-3.45582139916953	0.000548618704208278	0.00948566682086961	"ENSG00000064692"	"ENSG00000064692"	"SNCAIP"
"76"	1696.21054807125	-2.01394515180614	0.378108481955832	-5.32636861619359	1.00195693657941e-07	7.85949217717929e-06	"ENSG00000064787"	"ENSG00000064787"	"BCAS1"
"77"	8299.55858895291	-1.39273859579063	0.464205577884517	-3.00026251760617	0.00269747010284346	0.0327243022843058	"ENSG00000065320"	"ENSG00000065320"	"NTN1"
"78"	624.142489262749	1.21730981895603	0.25148790065003	4.8404309543704	1.29557864617721e-06	6.89410685141394e-05	"ENSG00000065328"	"ENSG00000065328"	"MCM10"
"79"	16944.6455127147	-0.924684434176259	0.156158796525798	-5.92143673458381	3.19141078797082e-09	5.34153103279675e-07	"ENSG00000065361"	"ENSG00000065361"	"ERBB3"
"80"	2228.63111261439	-0.674828517641295	0.221484500577936	-3.04684307877262	0.00231258403648802	0.0291832016971944	"ENSG00000065621"	"ENSG00000065621"	"GSTO2"
"81"	33.7575766777997	-1.69142395265875	0.577380909692381	-2.92947675315402	0.00339533209204644	0.0388030251154557	"ENSG00000066032"	"ENSG00000066032"	"CTNNA2"
"82"	1429.13218953212	-1.32808867188792	0.304415475309286	-4.36275018718605	1.28437574816524e-05	0.000444941143660421	"ENSG00000066185"	"ENSG00000066185"	"ZMYND12"
"83"	742.108714244246	-1.7325546339111	0.531864829230755	-3.25750931193725	0.0011239457066889	0.0166475114254205	"ENSG00000066248"	"ENSG00000066248"	"NGEF"
"84"	1830.80831998952	1.1280950362511	0.266331542854785	4.23567942482194	2.27861669241959e-05	0.000719263348041393	"ENSG00000066279"	"ENSG00000066279"	"ASPM"
"85"	15136.5369125699	0.686068622168288	0.18000022930729	3.81148748981345	0.000138133047662376	0.0031311607685862	"ENSG00000067066"	"ENSG00000067066"	"SP100"
"86"	72.4304453272434	-1.57088212278876	0.483964062396176	-3.24586523018073	0.00117094257661446	0.0171722337725812	"ENSG00000067842"	"ENSG00000067842"	"ATP2B3"
"87"	12137.768610957	1.02911824227649	0.239847202580193	4.29072439121906	1.78091230762732e-05	0.000585261455616156	"ENSG00000068079"	"ENSG00000068079"	"IFI35"
"88"	3485.89553199805	0.916054740744445	0.243039288155484	3.76916319866112	0.000163795768294486	0.00358309466387665	"ENSG00000069431"	"ENSG00000069431"	"ABCC9"
"89"	11847.7871230845	0.864710655515085	0.292514354516217	2.95613067244242	0.00311525076484794	0.0363084368495719	"ENSG00000069493"	"ENSG00000069493"	"CLEC2D"
"90"	608.003374116201	-1.59421859715016	0.441054055026772	-3.61456510597866	0.000300852208509919	0.00586386823194554	"ENSG00000069812"	"ENSG00000069812"	"HES2"
"91"	11993.4206816777	-0.951762026798932	0.265245490633586	-3.58823075380275	0.000332929569063438	0.00635568729058239	"ENSG00000070087"	"ENSG00000070087"	"PFN2"
"92"	5082.77068551507	-1.25092345917201	0.261166834155763	-4.78974852689733	1.66990457073023e-06	8.47852077287156e-05	"ENSG00000070526"	"ENSG00000070526"	"ST6GALNAC1"
"93"	8302.29149569838	-1.55293137442522	0.261474998555606	-5.93911992734929	2.86556191307661e-09	4.90480897947512e-07	"ENSG00000070731"	"ENSG00000070731"	"ST6GALNAC2"
"94"	6302.85998206934	0.602532580738553	0.193570289485802	3.11273275634971	0.00185363783907438	0.024636438647864	"ENSG00000071073"	"ENSG00000071073"	"MGAT4A"
"95"	2712.33374276775	-0.720488957638683	0.230437999286551	-3.12660654870011	0.0017683641285882	0.0237997506001856	"ENSG00000071539"	"ENSG00000071539"	"TRIP13"
"96"	37.1685428862912	-1.49764211280457	0.388863913102161	-3.85132706415758	0.000117479476254284	0.00275407097915988	"ENSG00000072182"	"ENSG00000072182"	"ASIC4"
"97"	1310.24719003441	1.04141951940697	0.260758113879086	3.99381443558789	6.50187558720576e-05	0.0017120427873505	"ENSG00000072571"	"ENSG00000072571"	"HMMR"
"98"	163.67642049731	-1.56506483565051	0.534192012274929	-2.92977955433191	0.00339202547863108	0.038796038728181	"ENSG00000074276"	"ENSG00000074276"	"CDHR2"
"99"	1769.06430257973	0.800159624498989	0.245167941912846	3.26372044507938	0.00109959604233462	0.0163897318587338	"ENSG00000074706"	"ENSG00000074706"	"IPCEF1"
"100"	421.214763992663	0.938684683072814	0.249502187817169	3.76223026854044	0.000168404888154343	0.0036506324700205	"ENSG00000074966"	"ENSG00000074966"	"TXK"
"101"	1921.46175482923	0.953918759200076	0.225696660747264	4.2265523824842	2.37299050030648e-05	0.000746597273473474	"ENSG00000075218"	"ENSG00000075218"	"GTSE1"
"102"	27656.6053672813	-1.30880228626333	0.3478558992124	-3.76248408960913	0.000168234013930123	0.0036506324700205	"ENSG00000075275"	"ENSG00000075275"	"CELSR1"
"103"	52.8197344233113	-2.3143553881444	0.457331302792008	-5.06056632033551	4.1801302613157e-07	2.63489328522202e-05	"ENSG00000075290"	"ENSG00000075290"	"WNT8B"
"104"	4386.61448583962	0.802586289610309	0.254394086347751	3.15489365783917	0.00160556615267176	0.0220474655464309	"ENSG00000075884"	"ENSG00000075884"	"ARHGAP15"
"105"	6242.66671033419	0.719727839635113	0.235150651955277	3.06070952238737	0.00220813204317727	0.0281024338014975	"ENSG00000076003"	"ENSG00000076003"	"MCM6"
"106"	2737.52277136931	0.659085157785012	0.183623165815447	3.58933555501072	0.000331521882414752	0.00633721909094017	"ENSG00000076382"	"ENSG00000076382"	"SPAG5"
"107"	9215.59613231148	0.616946939306637	0.158611552406083	3.88967215784577	0.000100379737202333	0.00242834611309309	"ENSG00000076641"	"ENSG00000076641"	"PAG1"
"108"	889.595889455817	0.669465742068988	0.164208300169583	4.07692998086947	4.5634227275506e-05	0.00127175037251429	"ENSG00000077152"	"ENSG00000077152"	"UBE2T"
"109"	9596.50363314179	-1.76564106282268	0.304956672248657	-5.78980958115586	7.04662648673438e-09	9.65991825238616e-07	"ENSG00000077327"	"ENSG00000077327"	"SPAG6"
"110"	89.3382677894319	-2.00758367926572	0.522922946630686	-3.83915774245718	0.000123457096821124	0.00287631474834628	"ENSG00000077800"	"ENSG00000077800"	"FKBP6"
"111"	52.094380294015	1.34567592901839	0.402009706650265	3.34737173445686	0.00081581731453363	0.0129862693002613	"ENSG00000078399"	"ENSG00000078399"	"HOXA9"
"112"	1407.77863315525	-0.618719356351575	0.206625455102026	-2.99440045296485	0.00274984771290127	0.0331086660187686	"ENSG00000078487"	"ENSG00000078487"	"ZCWPW1"
"113"	584.93200650755	1.32060139810513	0.467260075659158	2.82626628487824	0.00470940965923318	0.0493896121202203	"ENSG00000078549"	"ENSG00000078549"	"ADCYAP1R1"
"114"	5208.51742137927	-1.79297270994208	0.41094393553282	-4.36305917890564	1.28256230970031e-05	0.000444941143660421	"ENSG00000078900"	"ENSG00000078900"	"TP73"
"115"	8257.4582356254	-1.58173929425185	0.300497321982571	-5.2637384047755	1.41155258799244e-07	1.06098631600852e-05	"ENSG00000079156"	"ENSG00000079156"	"OSBPL6"
"116"	2949.25929040903	1.04067406353804	0.34343041898999	3.030232635183	0.0024436543656139	0.0304800354754302	"ENSG00000079263"	"ENSG00000079263"	"SP140"
"117"	17938.0417766914	-1.34095023616623	0.295268713936262	-4.54145723158363	5.58667203044821e-06	0.000229428123270389	"ENSG00000079974"	"ENSG00000079974"	"RABL2B"
"118"	6427.85058577353	-0.851654752723562	0.22069341778434	-3.85899480498233	0.000113854357692254	0.00268879347764118	"ENSG00000080298"	"ENSG00000080298"	"RFX3"
"119"	1187.03395520775	-1.80630253177443	0.30594206359636	-5.90406729477236	3.54647387621335e-09	5.65204583894857e-07	"ENSG00000080572"	"ENSG00000080572"	"PIH1D3"
"120"	6013.16620610566	-1.34382808613529	0.264433200736235	-5.08191892089874	3.73640903911072e-07	2.39562902935232e-05	"ENSG00000080823"	"ENSG00000080823"	"MOK"
"121"	1860.70233460264	-0.682926711516072	0.213750164388968	-3.19497631016239	0.00139842318774588	0.0198119127602502	"ENSG00000080947"	"ENSG00000080947"	"CROCCP3"
"122"	1547.59256364481	1.1507490722116	0.219508861840653	5.24238093424653	1.58517681185089e-07	1.16418921502636e-05	"ENSG00000080986"	"ENSG00000080986"	"NDC80"
"123"	482.215735339023	0.739566092416074	0.260256307680284	2.84168364259054	0.00448759980228772	0.0476020928643631	"ENSG00000081181"	"ENSG00000081181"	"ARG2"
"124"	7779.75705452027	0.766043091027462	0.182985028442505	4.1863703142695	2.83450762975621e-05	0.000866239975004479	"ENSG00000081189"	"ENSG00000081189"	"MEF2C"
"125"	3223.62933879419	-0.63160796521038	0.170101362786569	-3.7131270135847	0.000204714081734974	0.00426125016991065	"ENSG00000081377"	"ENSG00000081377"	"CDC14B"
"126"	72.0889791383631	-1.9921036584851	0.389086709924313	-5.11994783597881	3.05620181454498e-07	2.06046692826981e-05	"ENSG00000082482"	"ENSG00000082482"	"KCNK2"
"127"	1796.20185818015	-1.17764707962139	0.300746430770474	-3.91574748403301	9.01245403541429e-05	0.0022224826066581	"ENSG00000082497"	"ENSG00000082497"	"SERTAD4"
"128"	16.0224539428714	-2.44189098066945	0.589617009853591	-4.14148665974851	3.45061945605677e-05	0.00101883520924064	"ENSG00000082556"	"ENSG00000082556"	"OPRK1"
"129"	4703.29295071552	-0.841196665822979	0.266735626942618	-3.15367195400539	0.00161230211673928	0.0221023587317573	"ENSG00000083307"	"ENSG00000083307"	"GRHL2"
"130"	986.379216845196	1.50822885774016	0.402506708330185	3.74708999011994	0.000178897919044555	0.00381489873589233	"ENSG00000083454"	"ENSG00000083454"	"P2RX5"
"131"	7759.58154767555	-1.3728717833757	0.351839459805038	-3.90198354708833	9.54076439872977e-05	0.00232959733257534	"ENSG00000084764"	"ENSG00000084764"	"MAPRE3"
"132"	646.538736207417	0.999543635587161	0.319483398180564	3.12862465242167	0.00175626499237174	0.0236811974709122	"ENSG00000085840"	"ENSG00000085840"	"ORC1"
"133"	721.192902333652	0.766079581887347	0.16073280277141	4.76616825363796	1.87762480837873e-06	9.33163982332695e-05	"ENSG00000085999"	"ENSG00000085999"	"RAD54L"
"134"	138.175205486137	-1.40389992269642	0.465119564875184	-3.01836351062368	0.00254143854315242	0.0312528546690611	"ENSG00000086159"	"ENSG00000086159"	"AQP6"
"135"	587.242102580491	-1.32463906899083	0.370660880102791	-3.5737223432467	0.000351942125389606	0.00666121624307427	"ENSG00000086696"	"ENSG00000086696"	"HSD17B2"
"136"	459.566742448474	0.915500820338152	0.314832534962329	2.9078977509351	0.00363867288072026	0.0407746651966426	"ENSG00000086991"	"ENSG00000086991"	"NOX4"
"137"	994.561268600213	-0.72923253070047	0.198610433248477	-3.67167282590912	0.000240968041557081	0.00487490371071346	"ENSG00000087510"	"ENSG00000087510"	"TFAP2C"
"138"	11386.872575595	-1.46446188165891	0.318582796439661	-4.59680151604255	4.29025956975155e-06	0.000184765850352046	"ENSG00000087903"	"ENSG00000087903"	"RFX2"
"139"	4417.25388270717	1.04442183807071	0.228531190497224	4.57015007797546	4.87375066653108e-06	0.000205125049982598	"ENSG00000088325"	"ENSG00000088325"	"TPX2"
"140"	65.8766669925508	-2.48929361325792	0.633857551595357	-3.92721299445374	8.59358736230549e-05	0.00214377983523441	"ENSG00000088386"	"ENSG00000088386"	"SLC15A1"
"141"	422.586166374855	-1.50352616971861	0.530676392189606	-2.83322603350597	0.00460807892500341	0.048556872654831	"ENSG00000088726"	"ENSG00000088726"	"TMEM40"
"142"	2026.06519423725	-1.19325324295077	0.25646092344424	-4.65276825383577	3.27508258467537e-06	0.000149655678488309	"ENSG00000088727"	"ENSG00000088727"	"KIF9"
"143"	2556.58325705233	-1.38351744220999	0.25751088460498	-5.37265616687348	7.75851843767049e-08	6.36331136135778e-06	"ENSG00000089091"	"ENSG00000089091"	"DZANK1"
"144"	1972.45489674687	-1.73238608447754	0.291269621029932	-5.94770604071857	2.71926369320845e-09	4.74386795271898e-07	"ENSG00000089101"	"ENSG00000089101"	"CFAP61"
"145"	19228.7023290134	1.65378615180825	0.37510191485301	4.40889818559395	1.0389785229483e-05	0.000379569971048676	"ENSG00000089127"	"ENSG00000089127"	"OAS1"
"146"	554.916436543787	-0.955799023018092	0.262966909646092	-3.63467412802786	0.000278332219584471	0.00548810132698477	"ENSG00000089199"	"ENSG00000089199"	"CHGB"
"147"	11298.6582405985	-0.820705088184714	0.251873092404719	-3.25840716191301	0.0011203952862747	0.016625742010967	"ENSG00000089356"	"ENSG00000089356"	"FXYD3"
"148"	2589.15163692281	1.09470201562331	0.218561999273771	5.00865667069637	5.48112480113542e-07	3.29416744833166e-05	"ENSG00000089685"	"ENSG00000089685"	"BIRC5"
"149"	1133.30910067272	0.873388934274387	0.199757715890245	4.37224129432008	1.22977499374924e-05	0.000430690541606487	"ENSG00000090889"	"ENSG00000090889"	"KIF4A"
"150"	1828.83244592498	0.72721120135684	0.17738633576322	4.09958973574797	4.13883171909769e-05	0.00117823987285673	"ENSG00000091129"	"ENSG00000091129"	"NRCAM"
"151"	278.718821038752	-1.82808030971965	0.599967035058028	-3.04696792140061	0.00231162377912354	0.0291832016971944	"ENSG00000091137"	"ENSG00000091137"	"SLC26A4"
"152"	4366.44173419842	-1.34907146514356	0.355299166575233	-3.79700149073641	0.000146456908984498	0.00327853926582093	"ENSG00000091181"	"ENSG00000091181"	"IL5RA"
"153"	10841.9744821176	0.723752551106051	0.211829900647162	3.41666851041763	0.000633924176961917	0.0106286599920674	"ENSG00000091409"	"ENSG00000091409"	"ITGA6"
"154"	3942.87504489536	-0.984816954364963	0.280806509637635	-3.50710158263715	0.00045301617584168	0.00814071764677296	"ENSG00000091622"	"ENSG00000091622"	"PITPNM3"
"155"	878.660198365449	0.697151986941268	0.196128981313532	3.55455875145142	0.000378613911121985	0.00705926835631759	"ENSG00000091651"	"ENSG00000091651"	"ORC6"
"156"	4189.15360065766	1.47276540576114	0.323165666464935	4.55730777923138	5.18134717859044e-06	0.000215238993617982	"ENSG00000091879"	"ENSG00000091879"	"ANGPT2"
"157"	10049.5484641303	-1.76881844183432	0.330782340037335	-5.34737870720267	8.92371738301166e-08	7.13599933394832e-06	"ENSG00000092850"	"ENSG00000092850"	"TEKT2"
"158"	822.445632100478	1.13225678787603	0.262493379816568	4.3134679764772	1.60713428115563e-05	0.000536730646008216	"ENSG00000092853"	"ENSG00000092853"	"CLSPN"
"159"	933.745934616382	1.05770652210045	0.240401078160448	4.39975781387518	1.08371756956132e-05	0.000391282685871639	"ENSG00000093009"	"ENSG00000093009"	"CDC45"
"160"	1065.27363732559	1.03346651518774	0.19271777670276	5.36259048267104	8.20368510832918e-08	6.67140358470566e-06	"ENSG00000094804"	"ENSG00000094804"	"CDC6"
